Airline,FlightNum,PlanTime,ActualTime,Direction,Airport,City,Country,Terminal,Status
LY,318,2024-03-19 05:05:00,2024-03-19 05:05:00,A,LHR,LONDON,UNITED KINGDOM,3,NOT FINAL
SK,3174,2024-03-19 05:05:00,2024-03-19 05:05:00,A,LHR,LONDON,UNITED KINGDOM,3,NOT FINAL
LY,5129,2024-03-19 05:15:00,2024-03-19 05:15:00,D,RMO,CHISINAU,MOLDOVA,3,ON TIME
LO,152,2024-03-19 05:20:00,2024-03-19 05:20:00,D,WAW,WARSAW,POLAND,3,ON TIME
LY,9255,2024-03-19 05:20:00,2024-03-19 05:20:00,D,WAW,WARSAW,POLAND,3,ON TIME
NH,5620,2024-03-19 05:20:00,2024-03-19 05:20:00,D,VIE,VIENNA,AUSTRIA,3,ON TIME
OS,860,2024-03-19 05:20:00,2024-03-19 05:20:00,D,VIE,VIENNA,AUSTRIA,3,ON TIME
QS,1287,2024-03-19 05:35:00,2024-03-19 05:35:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,ON TIME
AA,9262,2024-03-19 05:50:00,2024-03-19 05:50:00,D,CDG,PARIS,FRANCE,3,ON TIME
AM,7867,2024-03-19 05:50:00,2024-03-19 05:50:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,004,2024-03-19 05:50:00,2024-03-19 05:50:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
LY,319,2024-03-19 05:50:00,2024-03-19 05:50:00,D,CDG,PARIS,FRANCE,3,ON TIME
SK,3161,2024-03-19 05:50:00,2024-03-19 05:50:00,D,CDG,PARIS,FRANCE,3,ON TIME
AM,7864,2024-03-19 05:55:00,2024-03-19 05:55:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
LY,337,2024-03-19 05:55:00,2024-03-19 05:55:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
SK,3155,2024-03-19 05:55:00,2024-03-19 05:55:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
AA,9263,2024-03-19 06:00:00,2024-03-19 06:00:00,D,MUC,MUNICH,GERMANY,3,ON TIME
LY,2371,2024-03-19 06:00:00,2024-03-19 06:00:00,D,BER,BERLIN,GERMANY,3,ON TIME
LY,353,2024-03-19 06:00:00,2024-03-19 06:00:00,D,MUC,MUNICH,GERMANY,3,ON TIME
SK,3157,2024-03-19 06:00:00,2024-03-19 06:00:00,D,BER,BERLIN,GERMANY,3,ON TIME
BZ,252,2024-03-19 06:05:00,2024-03-19 06:05:00,D,BCN,BARCELONA,SPAIN,3,ON TIME
AR,7877,2024-03-19 06:10:00,2024-03-19 06:10:00,D,FCO,ROME,ITALY,3,ON TIME
LY,345,2024-03-19 06:10:00,2024-03-19 06:10:00,D,GVA,GENEVA,SWITZERLAND,3,ON TIME
LY,385,2024-03-19 06:10:00,2024-03-19 06:10:00,D,FCO,ROME,ITALY,3,ON TIME
SK,3167,2024-03-19 06:10:00,2024-03-19 06:10:00,D,FCO,ROME,ITALY,3,ON TIME
TP,8898,2024-03-19 06:10:00,2024-03-19 06:10:00,D,FCO,ROME,ITALY,3,ON TIME
AA,9265,2024-03-19 06:15:00,2024-03-19 06:15:00,D,MAD,MADRID,SPAIN,3,ON TIME
AM,7879,2024-03-19 06:15:00,2024-03-19 06:15:00,D,MAD,MADRID,SPAIN,3,ON TIME
AR,7871,2024-03-19 06:15:00,2024-03-19 06:15:00,D,MAD,MADRID,SPAIN,3,ON TIME
IB,2394,2024-03-19 06:15:00,2024-03-19 06:15:00,D,MAD,MADRID,SPAIN,3,ON TIME
LY,082,2024-03-19 06:15:00,2024-03-19 06:15:00,A,BKK,BANGKOK,THAILAND,3,NOT FINAL
LY,395,2024-03-19 06:15:00,2024-03-19 06:15:00,D,MAD,MADRID,SPAIN,3,ON TIME
QF,5021,2024-03-19 06:15:00,2024-03-19 06:15:00,A,BKK,BANGKOK,THAILAND,3,NOT FINAL
TG,5483,2024-03-19 06:15:00,2024-03-19 06:15:00,A,BKK,BANGKOK,THAILAND,3,NOT FINAL
VN,3299,2024-03-19 06:15:00,2024-03-19 06:15:00,A,BKK,BANGKOK,THAILAND,3,NOT FINAL
IB,2392,2024-03-19 06:30:00,2024-03-19 06:30:00,D,BCN,BARCELONA,SPAIN,3,ON TIME
LY,393,2024-03-19 06:30:00,2024-03-19 06:30:00,D,BCN,BARCELONA,SPAIN,3,ON TIME
B6,6484,2024-03-19 06:35:00,2024-03-19 06:35:00,A,EWR,NEWARK,UNITED STATES,3,NOT FINAL
DL,7444,2024-03-19 06:35:00,2024-03-19 06:35:00,A,EWR,NEWARK,UNITED STATES,3,NOT FINAL
LY,028,2024-03-19 06:35:00,2024-03-19 06:35:00,A,EWR,NEWARK,UNITED STATES,3,NOT FINAL
AR,7850,2024-03-19 06:45:00,2024-03-19 06:45:00,A,MIA,MIAMI,UNITED STATES,3,NOT FINAL
B6,6468,2024-03-19 06:45:00,2024-03-19 06:45:00,A,MIA,MIAMI,UNITED STATES,3,NOT FINAL
DL,7438,2024-03-19 06:45:00,2024-03-19 06:45:00,A,MIA,MIAMI,UNITED STATES,3,NOT FINAL
LY,018,2024-03-19 06:45:00,2024-03-19 06:45:00,A,MIA,MIAMI,UNITED STATES,3,NOT FINAL
LY,381,2024-03-19 06:50:00,2024-03-19 06:50:00,D,MXP,MILAN,ITALY,3,ON TIME
SK,3185,2024-03-19 06:50:00,2024-03-19 06:50:00,D,MXP,MILAN,ITALY,3,ON TIME
TP,8910,2024-03-19 06:50:00,2024-03-19 06:50:00,D,MXP,MILAN,ITALY,3,ON TIME
IZ,801,2024-03-19 07:00:00,2024-03-19 07:00:00,D,ETM,RAMON,ISRAEL,3,ON TIME
LY,347,2024-03-19 07:00:00,2024-03-19 07:00:00,D,ZRH,ZURICH,SWITZERLAND,3,ON TIME
LY,573,2024-03-19 07:00:00,2024-03-19 07:00:00,D,OTP,BUCHAREST,ROMANIA,3,ON TIME
SK,3189,2024-03-19 07:00:00,2024-03-19 07:00:00,D,ZRH,ZURICH,SWITZERLAND,3,ON TIME
BZ,702,2024-03-19 07:05:00,2024-03-19 07:05:00,D,ATH,ATHENS,GREECE,3,ON TIME
LY,2365,2024-03-19 07:05:00,2024-03-19 07:05:00,D,BUD,BUDAPEST,HUNGARY,3,ON TIME
LY,5141,2024-03-19 07:10:00,2024-03-19 07:10:00,D,LCA,LARNACA,CYPRUS,3,ON TIME
6H,661,2024-03-19 07:20:00,2024-03-19 07:20:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
LY,551,2024-03-19 07:30:00,2024-03-19 07:30:00,D,SOF,SOFIA,BULGARIA,3,ON TIME
6H,043,2024-03-19 07:30:00,2024-03-19 07:30:00,D,ETM,RAMON,ISRAEL,3,ON TIME
LY,1027,2024-03-19 07:50:00,2024-03-19 07:50:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
6H,885,2024-03-19 08:10:00,2024-03-19 08:10:00,D,BUS,BATUMI,GEORGIA,3,ON TIME
LY,611,2024-03-19 08:20:00,2024-03-19 08:20:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,ON TIME
S7,4482,2024-03-19 08:20:00,2024-03-19 08:20:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,ON TIME
UA,084,2024-03-19 08:20:00,2024-03-19 08:20:00,A,EWR,NEWARK,UNITED STATES,3,NOT FINAL
LY,541,2024-03-19 08:30:00,2024-03-19 08:30:00,D,ATH,ATHENS,GREECE,3,ON TIME
W4,3257,2024-03-19 08:30:00,2024-03-19 08:30:00,A,OTP,BUCHAREST,ROMANIA,3,NOT FINAL
LY,003,2024-03-19 08:50:00,2024-03-19 08:50:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
EK,2369,2024-03-19 08:55:00,2024-03-19 08:55:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
FZ,1549,2024-03-19 08:55:00,2024-03-19 08:55:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
AM,7885,2024-03-19 09:00:00,2024-03-19 09:00:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,323,2024-03-19 09:00:00,2024-03-19 09:00:00,D,CDG,PARIS,FRANCE,3,ON TIME
SK,3163,2024-03-19 09:00:00,2024-03-19 09:00:00,D,CDG,PARIS,FRANCE,3,ON TIME
AR,7879,2024-03-19 09:10:00,2024-03-19 09:10:00,D,FCO,ROME,ITALY,3,ON TIME
LY,383,2024-03-19 09:10:00,2024-03-19 09:10:00,D,FCO,ROME,ITALY,3,ON TIME
TP,8900,2024-03-19 09:10:00,2024-03-19 09:10:00,D,FCO,ROME,ITALY,3,ON TIME
AA,9261,2024-03-19 09:15:00,2024-03-19 09:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
AM,7863,2024-03-19 09:15:00,2024-03-19 09:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
IZ,802,2024-03-19 09:15:00,2024-03-19 09:15:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
LY,315,2024-03-19 09:15:00,2024-03-19 09:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
SK,3181,2024-03-19 09:15:00,2024-03-19 09:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
W4,3258,2024-03-19 09:20:00,2024-03-19 09:20:00,D,OTP,BUCHAREST,ROMANIA,3,ON TIME
J2,021,2024-03-19 10:00:00,2024-03-19 10:00:00,A,GYD,BAKU,AZERBAIJAN,3,NOT FINAL
6H,044,2024-03-19 10:00:00,2024-03-19 10:00:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
EK,2370,2024-03-19 10:10:00,2024-03-19 10:10:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
FZ,1550,2024-03-19 10:10:00,2024-03-19 10:10:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
IZ,807,2024-03-19 10:10:00,2024-03-19 10:10:00,D,ETM,RAMON,ISRAEL,3,ON TIME
6H,583,2024-03-19 10:15:00,2024-03-19 10:15:00,D,LCA,LARNACA,CYPRUS,3,ON TIME
AM,7868,2024-03-19 10:20:00,2024-03-19 10:20:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
AR,7852,2024-03-19 10:20:00,2024-03-19 10:20:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
B6,6450,2024-03-19 10:20:00,2024-03-19 10:20:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
DL,7425,2024-03-19 10:20:00,2024-03-19 10:20:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
EK,2450,2024-03-19 10:20:00,2024-03-19 10:20:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
FZ,1081,2024-03-19 10:20:00,2024-03-19 10:20:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
LY,002,2024-03-19 10:20:00,2024-03-19 10:20:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
LY,5142,2024-03-19 10:20:00,2024-03-19 10:20:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
UA,085,2024-03-19 10:30:00,2024-03-19 10:30:00,D,EWR,NEWARK,UNITED STATES,3,ON TIME
HU,743,2024-03-19 10:40:00,2024-03-19 10:40:00,A,SZX,SHENZHEN,CHINA,3,NOT FINAL
IZ,413,2024-03-19 10:40:00,2024-03-19 10:40:00,D,BUS,BATUMI,GEORGIA,3,ON TIME
J2,022,2024-03-19 11:00:00,2024-03-19 11:00:00,D,GYD,BAKU,AZERBAIJAN,3,ON TIME
W4,8395,2024-03-19 11:10:00,2024-03-19 11:10:00,A,FCO,ROME,ITALY,3,NOT FINAL
WZ,015,2024-03-19 11:25:00,2024-03-19 11:25:00,A,DME,MOSCOW,RUSSIAN FEDERATION,3,NOT FINAL
EK,2451,2024-03-19 11:35:00,2024-03-19 11:35:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
FZ,1082,2024-03-19 11:35:00,2024-03-19 11:35:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
EK,2363,2024-03-19 11:40:00,2024-03-19 11:40:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
FZ,1211,2024-03-19 11:40:00,2024-03-19 11:40:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
LY,5101,2024-03-19 11:40:00,2024-03-19 11:40:00,D,WAW,WARSAW,POLAND,3,ON TIME
6H,047,2024-03-19 11:45:00,2024-03-19 11:45:00,D,ETM,RAMON,ISRAEL,3,ON TIME
LX,254,2024-03-19 11:55:00,2024-03-19 11:55:00,A,ZRH,ZURICH,SWITZERLAND,3,NOT FINAL
A3,926,2024-03-19 12:00:00,2024-03-19 12:00:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
JU,7620,2024-03-19 12:00:00,2024-03-19 12:00:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
W4,8396,2024-03-19 12:05:00,2024-03-19 12:05:00,D,FCO,ROME,ITALY,3,ON TIME
HU,744,2024-03-19 12:10:00,2024-03-19 12:10:00,D,SZX,SHENZHEN,CHINA,3,ON TIME
LY,973,2024-03-19 12:10:00,2024-03-19 12:10:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
LY,5130,2024-03-19 12:30:00,2024-03-19 12:30:00,A,RMO,CHISINAU,MOLDOVA,3,NOT FINAL
IZ,808,2024-03-19 12:35:00,2024-03-19 12:35:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
WZ,016,2024-03-19 12:45:00,2024-03-19 12:45:00,D,DME,MOSCOW,RUSSIAN FEDERATION,3,ON TIME
A3,927,2024-03-19 12:50:00,2024-03-19 12:50:00,D,ATH,ATHENS,GREECE,3,ON TIME
EK,4978,2024-03-19 12:50:00,2024-03-19 12:50:00,D,ATH,ATHENS,GREECE,3,ON TIME
FB,1514,2024-03-19 12:50:00,2024-03-19 12:50:00,D,ATH,ATHENS,GREECE,3,ON TIME
JU,7621,2024-03-19 12:50:00,2024-03-19 12:50:00,D,ATH,ATHENS,GREECE,3,ON TIME
LY,010,2024-03-19 12:50:00,2024-03-19 12:50:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
EK,2364,2024-03-19 12:55:00,2024-03-19 12:55:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
FZ,1212,2024-03-19 12:55:00,2024-03-19 12:55:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
LY,007,2024-03-19 13:00:00,2024-03-19 13:00:00,D,JFK,NEW YORK,UNITED STATES,3,ON TIME
EK,2345,2024-03-19 13:05:00,2024-03-19 13:05:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
FZ,1125,2024-03-19 13:05:00,2024-03-19 13:05:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
LX,255,2024-03-19 13:05:00,2024-03-19 13:05:00,D,ZRH,ZURICH,SWITZERLAND,3,ON TIME
IZ,281,2024-03-19 13:10:00,2024-03-19 13:10:00,D,PRG,PRAGUE,CZECH REPUBLIC,3,ON TIME
IZ,815,2024-03-19 13:20:00,2024-03-19 13:20:00,D,ETM,RAMON,ISRAEL,3,ON TIME
LY,327,2024-03-19 13:20:00,2024-03-19 13:20:00,D,CDG,PARIS,FRANCE,3,ON TIME
SK,3159,2024-03-19 13:20:00,2024-03-19 13:20:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,574,2024-03-19 13:25:00,2024-03-19 13:25:00,A,OTP,BUCHAREST,ROMANIA,3,NOT FINAL
6H,584,2024-03-19 13:25:00,2024-03-19 13:25:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
ET,418,2024-03-19 13:35:00,2024-03-19 13:35:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,NOT FINAL
LY,8808,2024-03-19 13:35:00,2024-03-19 13:35:00,A,ADD,ADDIS ABABA,ETHIOPIA,3,NOT FINAL
LY,375,2024-03-19 13:40:00,2024-03-19 13:40:00,D,LIS,LISBON,PORTUGAL,3,ON TIME
TP,8920,2024-03-19 13:40:00,2024-03-19 13:40:00,D,LIS,LISBON,PORTUGAL,3,ON TIME
LY,552,2024-03-19 13:45:00,2024-03-19 13:45:00,A,SOF,SOFIA,BULGARIA,3,NOT FINAL
AM,7874,2024-03-19 13:50:00,2024-03-19 13:50:00,A,LAX,LOS ANGELES,UNITED STATES,3,NOT FINAL
B6,6462,2024-03-19 13:50:00,2024-03-19 13:50:00,A,LAX,LOS ANGELES,UNITED STATES,3,NOT FINAL
DL,7429,2024-03-19 13:50:00,2024-03-19 13:50:00,A,LAX,LOS ANGELES,UNITED STATES,3,NOT FINAL
LY,006,2024-03-19 13:50:00,2024-03-19 13:50:00,A,LAX,LOS ANGELES,UNITED STATES,3,NOT FINAL
LY,542,2024-03-19 13:50:00,2024-03-19 13:50:00,A,ATH,ATHENS,GREECE,3,NOT FINAL
6H,886,2024-03-19 13:55:00,2024-03-19 13:55:00,A,BUS,BATUMI,GEORGIA,3,NOT FINAL
CY,110,2024-03-19 14:00:00,2024-03-19 14:00:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
LY,5107,2024-03-19 14:05:00,2024-03-19 14:05:00,D,TBS,TBILISI,GEORGIA,3,ON TIME
AF,962,2024-03-19 14:20:00,2024-03-19 14:20:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
AZ,806,2024-03-19 14:20:00,2024-03-19 14:20:00,A,FCO,ROME,ITALY,3,NOT FINAL
B6,6482,2024-03-19 14:20:00,2024-03-19 14:20:00,A,EWR,NEWARK,UNITED STATES,3,NOT FINAL
DL,7442,2024-03-19 14:20:00,2024-03-19 14:20:00,A,EWR,NEWARK,UNITED STATES,3,NOT FINAL
DL,8457,2024-03-19 14:20:00,2024-03-19 14:20:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
EK,2346,2024-03-19 14:20:00,2024-03-19 14:20:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
FZ,1126,2024-03-19 14:20:00,2024-03-19 14:20:00,D,DXB,DUBAI,UNITED ARAB EMIRATES,3,ON TIME
JU,7378,2024-03-19 14:20:00,2024-03-19 14:20:00,A,FCO,ROME,ITALY,3,NOT FINAL
LY,026,2024-03-19 14:20:00,2024-03-19 14:20:00,A,EWR,NEWARK,UNITED STATES,3,NOT FINAL
6H,048,2024-03-19 14:25:00,2024-03-19 14:25:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
AR,7876,2024-03-19 14:30:00,2024-03-19 14:30:00,A,FCO,ROME,ITALY,3,NOT FINAL
LY,386,2024-03-19 14:30:00,2024-03-19 14:30:00,A,FCO,ROME,ITALY,3,NOT FINAL
TO,3452,2024-03-19 14:30:00,2024-03-19 14:30:00,A,ORY,PARIS,FRANCE,3,NOT FINAL
ET,419,2024-03-19 14:35:00,2024-03-19 14:35:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,ON TIME
LY,355,2024-03-19 14:35:00,2024-03-19 14:35:00,D,FRA,FRANKFURT,GERMANY,3,ON TIME
LY,8809,2024-03-19 14:35:00,2024-03-19 14:35:00,D,ADD,ADDIS ABABA,ETHIOPIA,3,ON TIME
SK,3179,2024-03-19 14:35:00,2024-03-19 14:35:00,D,FRA,FRANKFURT,GERMANY,3,ON TIME
NH,5621,2024-03-19 14:45:00,2024-03-19 14:45:00,A,VIE,VIENNA,AUSTRIA,3,NOT FINAL
OS,857,2024-03-19 14:45:00,2024-03-19 14:45:00,A,VIE,VIENNA,AUSTRIA,3,NOT FINAL
U8,108,2024-03-19 14:45:00,2024-03-19 14:45:00,A,LCA,LARNACA,CYPRUS,3,NOT FINAL
LY,2366,2024-03-19 14:55:00,2024-03-19 14:55:00,A,BUD,BUDAPEST,HUNGARY,3,NOT FINAL
CY,111,2024-03-19 15:00:00,2024-03-19 15:00:00,D,LCA,LARNACA,CYPRUS,3,ON TIME
LO,153,2024-03-19 15:00:00,2024-03-19 15:00:00,A,WAW,WARSAW,POLAND,3,NOT FINAL
AA,9264,2024-03-19 15:05:00,2024-03-19 15:05:00,A,MUC,MUNICH,GERMANY,3,NOT FINAL
LY,354,2024-03-19 15:05:00,2024-03-19 15:05:00,A,MUC,MUNICH,GERMANY,3,NOT FINAL
AC,9020,2024-03-19 15:15:00,2024-03-19 15:15:00,A,FRA,FRANKFURT,GERMANY,3,NOT FINAL
LH,686,2024-03-19 15:15:00,2024-03-19 15:15:00,A,FRA,FRANKFURT,GERMANY,3,NOT FINAL
NH,5459,2024-03-19 15:15:00,2024-03-19 15:15:00,A,FRA,FRANKFURT,GERMANY,3,NOT FINAL
SN,7173,2024-03-19 15:15:00,2024-03-19 15:15:00,A,FRA,FRANKFURT,GERMANY,3,NOT FINAL
UA,9120,2024-03-19 15:15:00,2024-03-19 15:15:00,A,FRA,FRANKFURT,GERMANY,3,NOT FINAL
6H,561,2024-03-19 15:15:00,2024-03-19 15:15:00,D,ATH,ATHENS,GREECE,3,ON TIME
AR,7211,2024-03-19 15:20:00,2024-03-19 15:20:00,D,FCO,ROME,ITALY,3,ON TIME
AZ,807,2024-03-19 15:20:00,2024-03-19 15:20:00,D,FCO,ROME,ITALY,3,ON TIME
JU,7379,2024-03-19 15:20:00,2024-03-19 15:20:00,D,FCO,ROME,ITALY,3,ON TIME
IZ,816,2024-03-19 15:35:00,2024-03-19 15:35:00,A,ETM,RAMON,ISRAEL,3,NOT FINAL
LY,2372,2024-03-19 15:35:00,2024-03-19 15:35:00,A,BER,BERLIN,GERMANY,3,NOT FINAL
SK,3154,2024-03-19 15:35:00,2024-03-19 15:35:00,A,BER,BERLIN,GERMANY,3,NOT FINAL
OS,858,2024-03-19 15:40:00,2024-03-19 15:40:00,D,VIE,VIENNA,AUSTRIA,3,ON TIME
TO,3453,2024-03-19 15:40:00,2024-03-19 15:40:00,D,ORY,PARIS,FRANCE,3,ON TIME
W6,4427,2024-03-19 15:40:00,2024-03-19 15:40:00,A,SOF,SOFIA,BULGARIA,3,NOT FINAL
LY,387,2024-03-19 15:45:00,2024-03-19 15:45:00,D,MXP,MILAN,ITALY,3,ON TIME
SK,3183,2024-03-19 15:45:00,2024-03-19 15:45:00,D,MXP,MILAN,ITALY,3,ON TIME
U8,109,2024-03-19 15:45:00,2024-03-19 15:45:00,D,LCA,LARNACA,CYPRUS,3,ON TIME
6H,662,2024-03-19 15:50:00,2024-03-19 15:50:00,A,DXB,DUBAI,UNITED ARAB EMIRATES,3,NOT FINAL
AF,963,2024-03-19 15:55:00,2024-03-19 15:55:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,346,2024-03-19 16:00:00,2024-03-19 16:00:00,A,GVA,GENEVA,SWITZERLAND,3,NOT FINAL
LY,382,2024-03-19 16:00:00,2024-03-19 16:00:00,A,MXP,MILAN,ITALY,3,NOT FINAL
SK,3184,2024-03-19 16:00:00,2024-03-19 16:00:00,A,MXP,MILAN,ITALY,3,NOT FINAL
AM,7851,2024-03-19 16:10:00,2024-03-19 16:10:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
AM,7856,2024-03-19 16:10:00,2024-03-19 16:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
AR,7856,2024-03-19 16:10:00,2024-03-19 16:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
B6,6456,2024-03-19 16:10:00,2024-03-19 16:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
DL,7431,2024-03-19 16:10:00,2024-03-19 16:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
LO,154,2024-03-19 16:10:00,2024-03-19 16:10:00,D,WAW,WARSAW,POLAND,3,ON TIME
LY,008,2024-03-19 16:10:00,2024-03-19 16:10:00,A,JFK,NEW YORK,UNITED STATES,3,NOT FINAL
LY,339,2024-03-19 16:10:00,2024-03-19 16:10:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
SK,3151,2024-03-19 16:10:00,2024-03-19 16:10:00,D,AMS,AMSTERDAM,NETHERLANDS,3,ON TIME
6H,891,2024-03-19 16:10:00,2024-03-19 16:10:00,D,TBS,TBILISI,GEORGIA,3,ON TIME
LY,363,2024-03-19 16:15:00,2024-03-19 16:15:00,D,VIE,VIENNA,AUSTRIA,3,ON TIME
LH,687,2024-03-19 16:20:00,2024-03-19 16:20:00,D,FRA,FRANKFURT,GERMANY,3,ON TIME
SN,7174,2024-03-19 16:20:00,2024-03-19 16:20:00,D,FRA,FRANKFURT,GERMANY,3,ON TIME
UA,9123,2024-03-19 16:20:00,2024-03-19 16:20:00,D,FRA,FRANKFURT,GERMANY,3,ON TIME
EW,9974,2024-03-19 16:25:00,2024-03-19 16:25:00,A,DUS,DUSSELDORF,GERMANY,3,NOT FINAL
IZ,821,2024-03-19 16:30:00,2024-03-19 16:30:00,D,ETM,RAMON,ISRAEL,3,ON TIME
W6,4428,2024-03-19 16:30:00,2024-03-19 16:30:00,D,SOF,SOFIA,BULGARIA,3,ON TIME
AA,9258,2024-03-19 16:40:00,2024-03-19 16:40:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
IB,2393,2024-03-19 16:40:00,2024-03-19 16:40:00,A,BCN,BARCELONA,SPAIN,3,NOT FINAL
LY,320,2024-03-19 16:40:00,2024-03-19 16:40:00,A,CDG,PARIS,FRANCE,3,NOT FINAL
LY,394,2024-03-19 16:40:00,2024-03-19 16:40:00,A,BCN,BARCELONA,SPAIN,3,NOT FINAL
AM,7853,2024-03-19 16:50:00,2024-03-19 16:50:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,325,2024-03-19 16:50:00,2024-03-19 16:50:00,D,CDG,PARIS,FRANCE,3,ON TIME
LY,338,2024-03-19 16:50:00,2024-03-19 16:50:00,A,AMS,AMSTERDAM,NETHERLANDS,3,NOT FINAL
SK,3150,2024-03-19 16:50:00,2024-03-19 16:50:00,A,AMS,AMSTERDAM,NETHERLANDS,3,NOT FINAL
6H,727,2024-03-19 16:50:00,2024-03-19 16:50:00,D,BUD,BUDAPEST,HUNGARY,3,ON TIME
IZ,414,2024-03-19 17:00:00,2024-03-19 17:00:00,A,BUS,BATUMI,GEORGIA,3,NOT FINAL
6H,357,2024-03-19 17:00:00,2024-03-19 17:00:00,D,VRN,VERONA,ITALY,3,ON TIME
LY,348,2024-03-19 17:05:00,2024-03-19 17:05:00,A,ZRH,ZURICH,SWITZERLAND,3,NOT FINAL
SK,3188,2024-03-19 17:05:00,2024-03-19 17:05:00,A,ZRH,ZURICH,SWITZERLAND,3,NOT FINAL
AM,7877,2024-03-19 17:15:00,2024-03-19 17:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
LY,317,2024-03-19 17:15:00,2024-03-19 17:15:00,D,LHR,LONDON,UNITED KINGDOM,3,ON TIME
EW,9975,2024-03-19 17:25:00,2024-03-19 17:25:00,D,DUS,DUSSELDORF,GERMANY,3,ON TIME
LY,083,2024-03-19 17:25:00,2024-03-19 17:25:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
QF,5018,2024-03-19 17:25:00,2024-03-19 17:25:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
TG,4586,2024-03-19 17:25:00,2024-03-19 17:25:00,D,BKK,BANGKOK,THAILAND,3,ON TIME
AA,387,2024-03-19 17:30:00,2024-03-19 17:30:00,A,FCO,ROME,ITALY,3,NOT FINAL
AR,7874,2024-03-19 17:30:00,2024-03-19 17:30:00,A,FCO,ROME,ITALY,3,NOT FINAL
LY,384,2024-03-19 17:30:00,2024-03-19 17:30:00,A,FCO,ROME,ITALY,3,NOT FINAL
